1463478 <1v1> 1482832
1658891 <1v1> 1678246
4159333 <1v1> 4178687
5517075 <1v1> 5536431
11257338 <1v1> 11276691
12847094 <1v1> 12866428
14339855 <1v1> 14359189
15001754 <1v1> 15021109
18303614 <1v1> 18322969
19029004 <1v1> 19048361
19208039 <1v1> 19227394
19695069 <1v1> 19714426
20528306 <1v1> 20547645
21660801 <1v1> 21680155
21677415 <1v1> 21696781
29525647 <1v1> 30290975
29804557 <1v1> 31216722
29805174 <1v1> 31217369
29805278 <1v1> 31217474
31201137 <1v1> 32613375
31417457 <1v1> 32829634
34018613 <1v1> 35430815
34019162 <1v1> 35431364
34026176 <1v1> 35438384
34035777 <1v1> 35447966
34120612 <1v1> 35532786
34131762 <1v1> 35544021
34160034 <1v1> 35572108
34160038 <1v1> 35572112
34276672 <1v1> 35688739
35639161 <1v1> 37010760
36001516 <1v1> 37373111
36353948 <1v1> 37725547
36981883 <1v1> 38353483
36985080 <1v1> 38356426
36985082 <1v1> 38356428
36985085 <1v1> 38356431
36985101 <1v1> 38356447
36985107 <1v1> 38356453
36985108 <1v1> 38356454
37003438 <1v1> 38374793
37025565 <1v1> 38396924
37028881 <1v1> 38400234
37046791 <1v1> 38418144
38051801 <1v1> 39423159
38789923 <1v1> 40161283
41921888 <1v1> 43293246
42493382 <1v1> 43864751
42855540 <1v1> 44226901
42963491 <1v1> 44334829
43067141 <1v1> 44438499
44733883 <1v1> 46105242
44910139 <1v1> 46281481
46190044 <1v1> 47561315
46228915 <1v1> 47600170
47131321 <1v1> 48507684
47131346 <1v1> 48503100
47131375 <1v1> 48503129
47131383 <1v1> 48507746
47131401 <1v1> 48503155
47131420 <1v1> 48507783
47131425 <1v1> 48503179
47131426 <1v1> 48503180
47131450 <1v1> 48503204
47131457 <1v1> 48503211
47131459 <1v1> 48503213
47131462 <1v1> 48503216
47131465 <1v1> 48503219
47131477 <1v1> 48503231
47131480 <1v1> 48507843
47131486 <1v1> 48503240
47131522 <1v1> 48503276
47131523 <1v1> 48507886
47131527 <1v1> 48503281
47131568 <1v1> 48503322
47131569 <1v1> 48503323
47131596 <1v1> 48503350
47131603 <1v1> 48507966
47131607 <1v1> 48507970
47131616 <1v1> 48507979
47131636 <1v1> 48503390
47131639 <1v1> 48503393
47131662 <1v1> 48503416
47131797 <1v1> 48508160
47131817 <1v1> 48508180
47131836 <1v1> 48508199
47131837 <1v1> 48508200
47131885 <1v1> 48508248
47131905 <1v1> 48508268
47131924 <1v1> 48508287
47132070 <1v1> 48508433
47132074 <1v1> 48508437
47132174 <1v1> 48508537
47132180 <1v1> 48508543
47132193 <1v1> 48508556
47132195 <1v1> 48508558
47132216 <1v1> 48508579
47132248 <1v1> 48508611
47132256 <1v1> 48508619
47132264 <1v1> 48508627
47132273 <1v1> 48508636
47132287 <1v1> 48508650
47132290 <1v1> 48508653
47132316 <1v1> 48508679
47132321 <1v1> 48508684
47132340 <1v1> 48508703
47132342 <1v1> 48508705
47132347 <1v1> 48508710
47132361 <1v1> 48508725
47132362 <1v1> 48508726
47132367 <1v1> 48508731
47132376 <1v1> 48508740
47132382 <1v1> 48508746
47132388 <1v1> 48508752
47132399 <1v1> 48508763
47132400 <1v1> 48508764
47132425 <1v1> 48508789
47132460 <1v1> 48508823
47132474 <1v1> 48508837
47132482 <1v1> 48508845
47132522 <1v1> 48508884
47132531 <1v1> 48508893
47132532 <1v1> 48508894
47132539 <1v1> 48508901
47132551 <1v1> 48508913
47132557 <1v1> 48508919
47132572 <1v1> 48508934
47132573 <1v1> 48508935
47132575 <1v1> 48508937
47132585 <1v1> 48508947
47132592 <1v1> 48508954
47132596 <1v1> 48508958
47132608 <1v1> 48508970
47132611 <1v1> 48508973
47132629 <1v1> 48508991
47132681 <1v1> 48509043
47132687 <1v1> 48509049
47132735 <1v1> 48509095
47132736 <1v1> 48509096
47132739 <1v1> 48509099
47132761 <1v1> 48509121
47132765 <1v1> 48509125
47132770 <1v1> 48509130
47132791 <1v1> 48509151
47132819 <1v1> 48509179
47132826 <1v1> 48509186
47132841 <1v1> 48509201
47132853 <1v1> 48509213
47132865 <1v1> 48509225
47132868 <1v1> 48509228
47132869 <1v1> 48509229
47132891 <1v1> 48509251
47132906 <1v1> 48509266
47132909 <1v1> 48509269
47132910 <1v1> 48509270
47132914 <1v1> 48509274
47132946 <1v1> 48509306
47132953 <1v1> 48509313
47132959 <1v1> 48509319
47132965 <1v1> 48509326
47132967 <1v1> 48509328
47132981 <1v1> 48509342
47133034 <1v1> 48515505
