18513 <1v1> 167810
18526 <1v1> 167823
18527 <1v1> 167824
18528 <1v1> 167825
18532 <1v1> 167829
18540 <1v1> 167837
18545 <1v1> 167842
20553 <1v1> 170922
20556 <1v1> 170925
20585 <1v1> 170954
20586 <1v1> 170955
20595 <1v1> 170964
20598 <1v1> 170967
42490 <1v1> 192412
42492 <1v1> 192414
42501 <1v1> 192423
42518 <1v1> 192441
56299 <1v1> 206592
70053 <1v1> 220172
70177 <1v1> 220296
70178 <1v1> 220297
70190 <1v1> 220309
70212 <1v1> 220331
70221 <1v1> 220340
70381 <1v1> 220500
70397 <1v1> 220516
70601 <1v1> 220720
70602 <1v1> 220721
70646 <1v1> 220765
70647 <1v1> 220766
70826 <1v1> 220945
70827 <1v1> 220946
70962 <1v1> 221081
70963 <1v1> 221082
70966 <1v1> 221085
71157 <1v1> 221276
71162 <1v1> 221281
71178 <1v1> 221297
71234 <1v1> 221353
71361 <1v1> 221480
71413 <1v1> 221532
71517 <1v1> 221636
71546 <1v1> 221665
71607 <1v1> 221726
71628 <1v1> 221747
71633 <1v1> 221752
71669 <1v1> 221788
71752 <1v1> 221871
71753 <1v1> 221872
71819 <1v1> 221938
71852 <1v1> 221971
92053 <1v1> 242483
92057 <1v1> 242487
92371 <1v1> 242546
92468 <1v1> 242642
92479 <1v1> 242654
92532 <1v1> 242707
92639 <1v1> 242830
150156 <1v1> 300227
150175 <1v1> 300246
150188 <1v1> 300259
150210 <1v1> 300281
150212 <1v1> 300283
150257 <1v1> 300328
150259 <1v1> 300330
150287 <1v1> 300355
150300 <1v1> 300368
150326 <1v1> 300394
150336 <1v1> 300404
150431 <1v1> 300502
150489 <1v1> 300560
150491 <1v1> 300562
150512 <1v1> 300580
150520 <1v1> 300588
150610 <1v1> 300681
164255 <1v1> 314433
164273 <1v1> 314451
164278 <1v1> 314456
164281 <1v1> 314459
164303 <1v1> 314482
164307 <1v1> 314486
164329 <1v1> 314507
164364 <1v1> 314876
164416 <1v1> 314928
164440 <1v1> 314952
164732 <1v1> 315244
164829 <1v1> 315313
164863 <1v1> 315348
164864 <1v1> 315350
164885 <1v1> 315371
165034 <1v1> 315520
165057 <1v1> 315543
165066 <1v1> 315552
165112 <1v1> 315596
165162 <1v1> 315645
165171 <1v1> 315654
165229 <1v1> 315712
165242 <1v1> 315725
165474 <1v1> 315959
165493 <1v1> 315978
165519 <1v1> 316004
165523 <1v1> 316008
165567 <1v1> 316053
165570 <1v1> 316056
165571 <1v1> 316057
165574 <1v1> 316060
165586 <1v1> 316072
165620 <1v1> 316106
165680 <1v1> 316165
165716 <1v1> 316200
165799 <1v1> 316283
165833 <1v1> 316316
165838 <1v1> 316321
165888 <1v1> 316370
165927 <1v1> 316409
165939 <1v1> 316422
165998 <1v1> 316481
166013 <1v1> 316496
166026 <1v1> 316508
166089 <1v1> 316571
166110 <1v1> 316592
166126 <1v1> 316608
166193 <1v1> 316674
166218 <1v1> 316698
166225 <1v1> 316705
166243 <1v1> 316723
166251 <1v1> 316731
166289 <1v1> 316769
166315 <1v1> 316796
166335 <1v1> 316816
166343 <1v1> 316824
166366 <1v1> 316848
166429 <1v1> 316911
166450 <1v1> 316932
166458 <1v1> 316940
166526 <1v1> 317010
166531 <1v1> 317015
166641 <1v1> 317123
166673 <1v1> 317155
166674 <1v1> 317156
166677 <1v1> 317159
166706 <1v1> 317188
166710 <1v1> 317192
166746 <1v1> 317228
166760 <1v1> 317241
166762 <1v1> 317243
166764 <1v1> 317245
166790 <1v1> 317270
166838 <1v1> 317318
166877 <1v1> 317358
166883 <1v1> 317364
166887 <1v1> 317368
166908 <1v1> 317389
166921 <1v1> 317402
166927 <1v1> 317408
166931 <1v1> 317412
716013 <1v1> 812774
878077 <1v1> 974813
1022330 <1v1> 1119125
1024939 <1v1> 1121603
1025024 <1v1> 1121688
1032093 <1v1> 1128830
1032113 <1v1> 1128850
1032119 <1v1> 1128856
1032124 <1v1> 1128861
1032165 <1v1> 1128902
1032192 <1v1> 1128929
1032195 <1v1> 1128932
1032196 <1v1> 1128933
1034519 <1v1> 1131300
1034533 <1v1> 1131314
1040228 <1v1> 1137015
1044983 <1v1> 1141775
1046389 <1v1> 1143199
1046390 <1v1> 1143200
1046544 <1v1> 1143390
1046681 <1v1> 1143545
1049442 <1v1> 1146296
1049776 <1v1> 1146646
1057001 <1v1> 1153708
1172399 <1v1> 1269086
1203767 <1v1> 1300449
1275212 <1v1> 1371901
2220020 <1v1> 2316706
2442350 <1v1> 2539057
2442354 <1v1> 2539061
2636797 <1v1> 2733484
3016916 <1v1> 3113629
4318338 <1v1> 4415047
4786738 <1v1> 4878049
4786742 <1v1> 4878053
4786745 <1v1> 4878056
4786779 <1v1> 4878090
4812257 <1v1> 4908963
5286905 <1v1> 5383585
5746495 <1v1> 5843172
6075823 <1v1> 6172484
7079600 <1v1> 7176282
7990571 <1v1> 8087255
8052532 <1v1> 8149213
9715309 <1v1> 9811999
14744913 <1v1> 14841597
16102530 <1v1> 16199217
16263510 <1v1> 16360195
17505260 <1v1> 17601950
17742415 <1v1> 17839102
18611254 <1v1> 18707955
18901176 <1v1> 18997864
19012020 <1v1> 19234869
20279655 <1v1> 20376341
20772287 <1v1> 20868976
21517395 <1v1> 22089184
21517403 <1v1> 22089176
21517463 <1v1> 22089116
21517469 <1v1> 22089110
21517482 <1v1> 22089097
21517506 <1v1> 22089073
21517602 <1v1> 22088977
21517611 <1v1> 22088968
21517642 <1v1> 22088937
21517646 <1v1> 22088933
21517666 <1v1> 22088913
21517672 <1v1> 22088907
21517721 <1v1> 22088858
21517750 <1v1> 22088829
21517766 <1v1> 22088813
21517797 <1v1> 22088782
21517813 <1v1> 22088766
21517814 <1v1> 22088765
21517853 <1v1> 22088726
21517854 <1v1> 22088725
21517884 <1v1> 22088695
21517890 <1v1> 22088689
21517919 <1v1> 22088660
21517954 <1v1> 22088625
21517990 <1v1> 22088589
21517999 <1v1> 22088580
21518000 <1v1> 22088579
21518024 <1v1> 22088555
21518057 <1v1> 22088525
21518144 <1v1> 22088438
21518162 <1v1> 22088420
21518220 <1v1> 22088362
21518233 <1v1> 22088349
21518242 <1v1> 22088340
21518247 <1v1> 22088335
21518261 <1v1> 22088321
21518281 <1v1> 22088301
21518284 <1v1> 22088298
21518353 <1v1> 22088226
21518362 <1v1> 22088217
21518381 <1v1> 22088198
21518462 <1v1> 22088117
21518489 <1v1> 22088090
21518570 <1v1> 22088009
21518614 <1v1> 22087965
21518736 <1v1> 22087841
21518750 <1v1> 22087828
21518784 <1v1> 22087794
21518833 <1v1> 22087745
21518835 <1v1> 22087743
21518877 <1v1> 22087702
21518913 <1v1> 22087665
21518939 <1v1> 22087640
21518943 <1v1> 22087636
21519133 <1v1> 22087446
21519135 <1v1> 22087444
21519140 <1v1> 22087439
21519142 <1v1> 22087437
21519199 <1v1> 22087380
21519255 <1v1> 22087324
21519359 <1v1> 22087220
21519410 <1v1> 22087165
21519441 <1v1> 22087134
21519449 <1v1> 22087126
21519551 <1v1> 22087024
21519552 <1v1> 22087023
21519640 <1v1> 22086935
21519662 <1v1> 22086913
21519663 <1v1> 22086912
21519678 <1v1> 22086897
21519707 <1v1> 22086868
21519709 <1v1> 22086866
21519742 <1v1> 22086832
21519803 <1v1> 22086771
21519825 <1v1> 22086749
21519874 <1v1> 22086700
21519903 <1v1> 22086671
21519953 <1v1> 22086621
21519954 <1v1> 22086620
21519994 <1v1> 22086580
21519998 <1v1> 22086576
21520327 <1v1> 21617060
21520437 <1v1> 21617170
21520505 <1v1> 21617238
21520793 <1v1> 21617526
21520846 <1v1> 22085730
21520868 <1v1> 21617601
21520876 <1v1> 21617609
21521040 <1v1> 21617773
21521065 <1v1> 21617798
21521073 <1v1> 21617806
21521091 <1v1> 21617824
21521119 <1v1> 21617852
21521142 <1v1> 21617875
21521151 <1v1> 21617884
21521197 <1v1> 21617930
21521209 <1v1> 21617942
21521227 <1v1> 21617960
21521229 <1v1> 21617962
21521324 <1v1> 22085251
21521462 <1v1> 21618195
21521786 <1v1> 21618519
21521902 <1v1> 21618635
21522034 <1v1> 22084535
21522524 <1v1> 21619257
21522540 <1v1> 21619273
21522624 <1v1> 21619357
21522674 <1v1> 21619407
21522775 <1v1> 21619508
21522776 <1v1> 21619509
21522893 <1v1> 22083683
21522946 <1v1> 21619679
21522960 <1v1> 21619693
21523127 <1v1> 21619860
21523171 <1v1> 21619904
21523296 <1v1> 21620029
21523476 <1v1> 21620209
21523502 <1v1> 21620235
21523524 <1v1> 22083047
21523631 <1v1> 21620364
21523839 <1v1> 21620572
21524198 <1v1> 21620931
21524559 <1v1> 21621292
21525210 <1v1> 22081356
21526098 <1v1> 22080452
21527557 <1v1> 22078999
21528328 <1v1> 22078223
21530245 <1v1> 22076299
21531236 <1v1> 22075316
21531316 <1v1> 22075234
21531666 <1v1> 22074870
21534042 <1v1> 22072501
21534065 <1v1> 22072482
21535094 <1v1> 22071442
21535604 <1v1> 22070941
21537323 <1v1> 22069220
21538307 <1v1> 22068230
21539665 <1v1> 22066876
21540519 <1v1> 22066032
21540909 <1v1> 22065632
21541707 <1v1> 22064831
21542882 <1v1> 22063672
21545027 <1v1> 22061534
21545311 <1v1> 22061248
21546812 <1v1> 22059743
21547071 <1v1> 22059494
21547444 <1v1> 22059114
21548566 <1v1> 22057993
21550082 <1v1> 22056481
21553250 <1v1> 22053309
21556285 <1v1> 22050279
21556609 <1v1> 22049953
21560034 <1v1> 22046534
21560081 <1v1> 22046487
21560082 <1v1> 22046486
21560110 <1v1> 22046458
21560113 <1v1> 22046455
21560181 <1v1> 22046387
21560201 <1v1> 22046367
21560307 <1v1> 22046261
21560319 <1v1> 22046249
21560413 <1v1> 22046155
21560479 <1v1> 22046089
21560532 <1v1> 22046036
21560538 <1v1> 22046030
21560578 <1v1> 22045990
21560609 <1v1> 22045959
21560630 <1v1> 22045938
21560634 <1v1> 22045934
21560635 <1v1> 22045933
21560660 <1v1> 22045908
21560663 <1v1> 22045905
21560679 <1v1> 22045889
21560693 <1v1> 22045875
21560696 <1v1> 22045872
21560706 <1v1> 22045862
21560767 <1v1> 22045801
21560775 <1v1> 22045793
21560778 <1v1> 22045790
21560792 <1v1> 22045776
21560812 <1v1> 22045756
21560897 <1v1> 22045671
21560904 <1v1> 22045664
21560930 <1v1> 22045638
21560944 <1v1> 22045624
21560962 <1v1> 22045606
21561004 <1v1> 22045564
21561016 <1v1> 22045552
21561018 <1v1> 22045550
21561020 <1v1> 22045548
21561043 <1v1> 22045525
21561058 <1v1> 22045510
21561061 <1v1> 22045507
21561077 <1v1> 22045488
21561110 <1v1> 22045458
21561116 <1v1> 22045452
21561165 <1v1> 22045403
21561194 <1v1> 22045374
21561230 <1v1> 22045338
21561257 <1v1> 22045311
21561259 <1v1> 22045309
21561340 <1v1> 22045228
21561386 <1v1> 22045182
21561387 <1v1> 22045181
21561402 <1v1> 22045166
21561596 <1v1> 22044972
21561610 <1v1> 22044958
21561611 <1v1> 22044957
21561638 <1v1> 22044930
21561683 <1v1> 22044885
21561695 <1v1> 22044873
21561696 <1v1> 22044872
21561709 <1v1> 22044859
21561756 <1v1> 22044812
21561776 <1v1> 22044792
21561822 <1v1> 22044746
21561829 <1v1> 22044739
21561838 <1v1> 22044730
21561856 <1v1> 22044712
21561859 <1v1> 22044709
21561881 <1v1> 22044687
21561901 <1v1> 22044667
21561902 <1v1> 22044666
21561921 <1v1> 22044647
21562054 <1v1> 22044514
21562068 <1v1> 22044500
21562069 <1v1> 22044499
21562070 <1v1> 22044498
21562102 <1v1> 22044466
21562111 <1v1> 22044457
