19489187 <1v1> 19498519
19489594 <1v1> 19498112
19489638 <1v1> 19498068
19489849 <1v1> 19497857
19490020 <1v1> 19497686
19490062 <1v1> 19497644
19490466 <1v1> 19497240
19490494 <1v1> 19497212
19490498 <1v1> 19497208
19490517 <1v1> 19497189
19490518 <1v1> 19497188
19490540 <1v1> 19497166
19490564 <1v1> 19497142
19490614 <1v1> 19497092
19491761 <1v1> 19495945
19491901 <1v1> 19495805
19491908 <1v1> 19495798
19492039 <1v1> 19495667
19492180 <1v1> 19495526
19493133 <1v1> 19494573
19493740 <1v1> 19493966
19494304 <1v1> 19493402
19494305 <1v1> 19493401
19494386 <1v1> 19493320
19494407 <1v1> 19493299
19494430 <1v1> 19493276
19494440 <1v1> 19493266
19494441 <1v1> 19493265
19494453 <1v1> 19493253
19494814 <1v1> 19492892
19496954 <1v1> 19490752
19496956 <1v1> 19490750
19497094 <1v1> 19490612
19497116 <1v1> 19490590
19497176 <1v1> 19490530
19497227 <1v1> 19490479
19497243 <1v1> 19490463
19497921 <1v1> 19489785
19497991 <1v1> 19489715
19498199 <1v1> 19489507
19498209 <1v1> 19489497
19498230 <1v1> 19489476
19498245 <1v1> 19489461
19498466 <1v1> 19489240
19498557 <1v1> 19489149
19498648 <1v1> 19489058
19499014 <1v1> 19488692
19499111 <1v1> 19488595
19499277 <1v1> 19488429
19499905 <1v1> 19487801
19500295 <1v1> 19487411
19500296 <1v1> 19487410
19500302 <1v1> 19487404
19500592 <1v1> 19487114
19500761 <1v1> 19486945
19501283 <1v1> 19486423
19501315 <1v1> 19486391
19501414 <1v1> 19486292
19501421 <1v1> 19486285
19501645 <1v1> 19486061
19501929 <1v1> 19485777
19502180 <1v1> 19485526
19502224 <1v1> 19485482
19502626 <1v1> 19485080
19503041 <1v1> 19484665
19503154 <1v1> 19484552
19503160 <1v1> 19484546
19503261 <1v1> 19484445
19503344 <1v1> 19484362
19503350 <1v1> 19484335
19503390 <1v1> 19484316
19503391 <1v1> 19484315
19503465 <1v1> 19484241
19503586 <1v1> 19484120
19503587 <1v1> 19484116
19503645 <1v1> 19484061
19503720 <1v1> 19483986
19503768 <1v1> 19483938
19504387 <1v1> 19483319
19504393 <1v1> 19483313
19505406 <1v1> 19482300
19505420 <1v1> 19482286
19505438 <1v1> 19482268
19505458 <1v1> 19482248
19505460 <1v1> 19482246
19505877 <1v1> 19481829
19505920 <1v1> 19481786
19505941 <1v1> 19481765
19505962 <1v1> 19481744
19506126 <1v1> 19481580
19506247 <1v1> 19481459
19506252 <1v1> 19481454
19506301 <1v1> 19481402
19506306 <1v1> 19481400
19506329 <1v1> 19481377
19506351 <1v1> 19481355
19507210 <1v1> 19480496
19507230 <1v1> 19480476
19507277 <1v1> 19480429
19507299 <1v1> 19480407
19508526 <1v1> 19479180
19509282 <1v1> 19478424
19509296 <1v1> 19478410
19509301 <1v1> 19478405
19510856 <1v1> 19476850
19511280 <1v1> 19476426
19511321 <1v1> 19476385
19511930 <1v1> 19475776
19513581 <1v1> 19474125
19513942 <1v1> 19473764
19514387 <1v1> 19473307
19514924 <1v1> 19472782
19515579 <1v1> 19472127
19515629 <1v1> 19472077
19516131 <1v1> 19471575
19516143 <1v1> 19471563
19516147 <1v1> 19471559
