483662 <1v1> 443769
483694 <1v1> 443806
483699 <1v1> 443811
483708 <1v1> 443821
483717 <1v1> 443832
483718 <1v1> 443833
483721 <1v1> 443839
483725 <1v1> 443844
483734 <1v1> 443853
496405 <1v1> 456528
496407 <1v1> 456530
496453 <1v1> 456576
496457 <1v1> 456580
496720 <1v1> 456861
496826 <1v1> 456960
496830 <1v1> 456964
496880 <1v1> 457015
496881 <1v1> 457016
496960 <1v1> 457094
497070 <1v1> 457204
1110577 <1v1> 1070954
3378259 <1v1> 3338611
4658768 <1v1> 4619166
4922809 <1v1> 4883161
7388273 <1v1> 7348643
7738680 <1v1> 7699050
8955111 <1v1> 8915480
9804134 <1v1> 9764506
9958473 <1v1> 9918840
13936335 <1v1> 13896693
15826911 <1v1> 15787290
18863608 <1v1> 18823991
19753784 <1v1> 19714162
20289589 <1v1> 20249967
22473000 <1v1> 22433560
23192841 <1v1> 23153223
25813360 <1v1> 25773741
26592425 <1v1> 26552807
28575086 <1v1> 28535469
30155518 <1v1> 30115903
32857986 <1v1> 32818375
34929890 <1v1> 34890279
35510719 <1v1> 35471105
38967059 <1v1> 38927458
39723471 <1v1> 39683873
40510346 <1v1> 40470748
41358677 <1v1> 41319080
44470202 <1v1> 44430604
44853102 <1v1> 44813481
49812233 <1v1> 49772638
50962235 <1v1> 50894539
52828203 <1v1> 52760510
53317765 <1v1> 53250048
53445017 <1v1> 53377325
54783120 <1v1> 54715407
55960263 <1v1> 55892555
56071358 <1v1> 56003664
56965151 <1v1> 56897459
57324236 <1v1> 57256531
57477891 <1v1> 57418179
57477892 <1v1> 57418180
57477924 <1v1> 57418212
57477945 <1v1> 57418233
57477946 <1v1> 57418234
57477965 <1v1> 57418253
57477975 <1v1> 57418263
57478036 <1v1> 57418324
57478061 <1v1> 57418349
57478111 <1v1> 57418399
57478138 <1v1> 57418426
57478143 <1v1> 57418431
57478147 <1v1> 57418435
57478149 <1v1> 57418437
57478153 <1v1> 57418441
57478171 <1v1> 57418459
57478209 <1v1> 57418497
57478244 <1v1> 57418532
57478258 <1v1> 57418546
57478271 <1v1> 57418559
