433142 <1v1> 383144
910667 <1v1> 860667
910668 <1v1> 860668
910680 <1v1> 860680
910722 <1v1> 860722
910756 <1v1> 860756
910764 <1v1> 860764
910773 <1v1> 860773
910778 <1v1> 860778
910779 <1v1> 860779
910786 <1v1> 860786
910833 <1v1> 860833
910869 <1v1> 860869
910875 <1v1> 860875
910925 <1v1> 860925
910950 <1v1> 860950
910960 <1v1> 860960
910970 <1v1> 860970
911015 <1v1> 861015
911026 <1v1> 861026
911038 <1v1> 861038
911068 <1v1> 861068
911080 <1v1> 861080
911106 <1v1> 861106
911109 <1v1> 861109
911113 <1v1> 861113
911151 <1v1> 861151
911211 <1v1> 861211
911254 <1v1> 861254
911256 <1v1> 861256
911288 <1v1> 861288
911289 <1v1> 861289
911298 <1v1> 861298
911332 <1v1> 861332
911358 <1v1> 861358
911397 <1v1> 861397
2059378 <1v1> 2009358
2427469 <1v1> 2377469
4450640 <1v1> 4400647
6712131 <1v1> 6662131
9519021 <1v1> 9425166
9972735 <1v1> 9878854
10423902 <1v1> 10330046
10826898 <1v1> 10733044
11293659 <1v1> 11199798
11742465 <1v1> 11648610
12156238 <1v1> 12062393
13330159 <1v1> 13236308
13693333 <1v1> 13599474
14395074 <1v1> 14301216
17074954 <1v1> 16981094
18141780 <1v1> 18047924
24757116 <1v1> 24745806
25901226 <1v1> 25889906
26444000 <1v1> 26432678
26712606 <1v1> 26701308
26777395 <1v1> 26766075
26871638 <1v1> 26860299
28101068 <1v1> 28089748
32423252 <1v1> 32411937
32967958 <1v1> 32956638
33488456 <1v1> 33685990
34173191 <1v1> 36218737
34173219 <1v1> 36218765
34173226 <1v1> 36218772
34173257 <1v1> 36218803
34173268 <1v1> 36218814
34173272 <1v1> 36218818
34173286 <1v1> 36218832
34173287 <1v1> 36218833
34173302 <1v1> 36218848
34173303 <1v1> 36218849
34173331 <1v1> 36218877
34173336 <1v1> 36218882
34173342 <1v1> 36218888
34173345 <1v1> 36218891
34173351 <1v1> 36218897
34173386 <1v1> 36218932
34173396 <1v1> 36218942
34173403 <1v1> 36218949
34173434 <1v1> 34688476
34173435 <1v1> 36218981
34173443 <1v1> 36218989
34173506 <1v1> 34688548
34173511 <1v1> 36219057
34173522 <1v1> 36219068
34173524 <1v1> 36219070
34173559 <1v1> 34688601
