60760 <1v1> 44979
60918 <1v1> 44821
61931 <1v1> 43808
73410 <1v1> 32329
73434 <1v1> 32305
80626 <1v1> 25113
83158 <1v1> 22581
84447 <1v1> 21292
84457 <1v1> 21282
90685 <1v1> 15054
93384 <1v1> 12355
95298 <1v1> 10441
95339 <1v1> 10400
95368 <1v1> 10371
147406 <1v1> 36119
147415 <1v1> 36128
147446 <1v1> 36159
147477 <1v1> 36190
147521 <1v1> 36234
147527 <1v1> 36240
147550 <1v1> 36263
147584 <1v1> 36297
147658 <1v1> 36371
147670 <1v1> 36383
147752 <1v1> 36465
147766 <1v1> 36479
147773 <1v1> 36486
147784 <1v1> 36497
147786 <1v1> 36499
147803 <1v1> 36516
147968 <1v1> 36681
148070 <1v1> 36783
148129 <1v1> 36842
148162 <1v1> 36875
148180 <1v1> 36893
148282 <1v1> 36995
148286 <1v1> 36999
148524 <1v1> 37237
148580 <1v1> 37293
148639 <1v1> 37352
148642 <1v1> 37355
148644 <1v1> 37357
148673 <1v1> 37386
148675 <1v1> 37388
148692 <1v1> 37405
148702 <1v1> 37415
148722 <1v1> 37435
148825 <1v1> 37546
148831 <1v1> 37552
148841 <1v1> 37562
148932 <1v1> 37653
148967 <1v1> 37688
148982 <1v1> 37703
149031 <1v1> 37752
149038 <1v1> 37759
149082 <1v1> 37803
149112 <1v1> 37833
149126 <1v1> 37847
149147 <1v1> 37868
149148 <1v1> 37869
149165 <1v1> 37886
149166 <1v1> 37887
149240 <1v1> 37961
149251 <1v1> 37972
149347 <1v1> 38068
149363 <1v1> 38084
149378 <1v1> 38099
149391 <1v1> 38112
149405 <1v1> 38126
149478 <1v1> 38199
149487 <1v1> 38208
149490 <1v1> 38211
149495 <1v1> 38216
149496 <1v1> 38217
149538 <1v1> 38260
149561 <1v1> 38281
149570 <1v1> 38290
149592 <1v1> 38312
149683 <1v1> 38403
149709 <1v1> 38429
149715 <1v1> 38435
149723 <1v1> 38443
149772 <1v1> 38492
149776 <1v1> 38496
149839 <1v1> 38559
149884 <1v1> 38604
149930 <1v1> 38650
149937 <1v1> 38657
149938 <1v1> 38658
150011 <1v1> 38731
150076 <1v1> 38796
150084 <1v1> 38804
150087 <1v1> 38807
150166 <1v1> 38886
150185 <1v1> 38905
150192 <1v1> 38912
150193 <1v1> 38913
150209 <1v1> 38929
150243 <1v1> 38963
150246 <1v1> 38966
150256 <1v1> 38976
150260 <1v1> 38980
150296 <1v1> 39016
150312 <1v1> 39032
150391 <1v1> 39111
150407 <1v1> 39127
150410 <1v1> 39130
150526 <1v1> 39246
150667 <1v1> 39386
150731 <1v1> 39450
150786 <1v1> 39505
150793 <1v1> 39512
150808 <1v1> 39527
150843 <1v1> 39562
150877 <1v1> 39596
150919 <1v1> 39638
150935 <1v1> 39654
151023 <1v1> 39742
151051 <1v1> 39770
151080 <1v1> 39799
151095 <1v1> 39814
151168 <1v1> 39887
151169 <1v1> 39888
151181 <1v1> 39900
151213 <1v1> 39933
151236 <1v1> 39961
151341 <1v1> 40065
151361 <1v1> 40085
151391 <1v1> 40115
151469 <1v1> 40193
151500 <1v1> 40224
151606 <1v1> 40330
151612 <1v1> 40336
151709 <1v1> 40433
151724 <1v1> 40448
151755 <1v1> 40479
151920 <1v1> 40644
151937 <1v1> 40661
152097 <1v1> 40821
152141 <1v1> 40865
152148 <1v1> 40872
152341 <1v1> 41065
152347 <1v1> 41071
152394 <1v1> 41119
152405 <1v1> 41130
152417 <1v1> 41142
152565 <1v1> 43418
152581 <1v1> 43434
152704 <1v1> 43557
152987 <1v1> 43841
153204 <1v1> 44058
153435 <1v1> 44285
153474 <1v1> 44324
153485 <1v1> 44335
153492 <1v1> 44342
153519 <1v1> 44369
153555 <1v1> 44405
153573 <1v1> 44423
153632 <1v1> 44482
153659 <1v1> 44509
153670 <1v1> 44520
153689 <1v1> 44539
153714 <1v1> 44564
153722 <1v1> 44572
153898 <1v1> 44748
153971 <1v1> 44816
154009 <1v1> 44848
154019 <1v1> 44858
154338 <1v1> 45172
154381 <1v1> 45215
154406 <1v1> 45240
154451 <1v1> 45285
